OBJECTID,SiteKey,PlotKey,DateModified,Actual.Eco.Site,PlotID,EstablishDate,State,County,Directions,AvgPrecip,AvgPrecipUOM,EcolSite,Soil,ParentMaterial,Slope,Aspect,ESD_SlopeShape,LandscapeType,LandscapeTypeSecondary,MgtUnit,GPSCoordSys,Datum,Zone,Easting,Northing,Elevation,ElevationType,RecentWeatherPast12,RecentWeatherPrevious12,DisturbWildfire,DisturbRodents,DisturbMammals,DisturbWater,DisturbWind,DisturbWaterSoilDep,DisturbWindSoilDep,DisturbUndgroundUtils,DisturbOverhdTransLines,DisturbOther,DisturbOtherDesc,WildlifeUse,MgtHistory,OffsiteInfluences,Comments,ESD_MLRA,ESD_CRA,ESD_Region,ESD_Investigators,ESD_Bedrock,ESD_CommunityDescription,ESD_MajorLandform,ESD_ComponentLandform,HillslopeType,ESD_GeomorphicComp,ESD_RunIn_RunOff,ESD_SlopeComplexity,ESD_Root_density,ESD_Root_Depth,ESD_Root_Notes,ESD_DKDate,ESD_DKObservers,ESD_LitterClass,ESD_BiologicalCrustClass,ESD_PctGrassCover,ESD_ResourceRetentionClass,ESD_bareGapPatchSize,ESD_grassPatchSize,ESD_ResourceRetentionNotes,ESD_Pedoderm_Class,ESD_SurfaceNotes,ESD_SubsurfaceNotes,ESD_Compaction,ESD_Series,ESD_ParticleSizeClass,ESD_Mineralogy,ESD_SoilTempRegime,ESD_DepthClass,ESD_Subgroup,ESD_Greatgroup,ESD_Reaction,ESD_SoilMoistureRegime,ESD_CationExchangeActivityClass,ESD_Epipedon,ESD_Subsurface_features,ESD_Depth_to_root_horizon,ESD_Type_root_horizon,ESD_Horizon_notes,ESD_TrackingID,ESD_StateWithinEcologicalSite,ESD_CommunityWithinState,ESD_ErosionPatternClass,ESD_SoilRedistributionClass,Longitude,Latitude,DateLoadedInDb,GlobalID,PrimaryKey,DBKey,ADMINST,SpeciesState,ProjectName,Purpose,PurposeFlag,Design,DesignFlag
80234,CO,CO_UFO-2020_SD-363_V1,7/18/2020 23:58,SD,SD-363,7/17/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY113CO,X14,"Slope alluvium over residuum weathered from sandstone and 
shale",3,23,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.1504554,38.61862324,1760,,,,0,1,1,1,1,1,1,0,0,0,,"Deer scat, dove nest, ground squirrel holes and old ant hill","BRTE LAOC3 HAGL. Three mounds of dirt potentially due to being old roads see photos. Run off due to the mounds causing sheet erosion and rare terracettes or pedestals. Litter movement small, generally remaining beneath shrubs. 1/4 in soil deposition. Beneath shrubs. No compaction. Dead forbs and grass 80% due to drought and browse",Road 25 m from end of 240 line. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1504448,38.61861716,9/1/2020,{E1A78F6A-BA89-4552-92E3-AEE14EB5ADF0},CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80235,CO,CO_UFO-2020_RI-198_V1,7/18/2020 23:58,PJ,RI-198,7/18/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY113CO,"R3—Lazear, extremely flaggy-Rock outcrop-Wellsbasin, extremely stony 
complex, 20 to 75 percent slopes","Lazear - Colluvium over residuum weathered from sandstone, Wellsbasin - Colluvium derived from sandstone and shale",37,120,linear concave,AlluvialFan,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.1975642,38.63212887,1599,,,,0,1,0,1,0,1,1,0,0,0,,Seen several species of lizards. Lots of bird activity near riparian area as well as some swallow nests on canyon walls. Several native bee burrows in gully walls. Deer scat / prints. Many small burrows in the area from small mammals.  Lots of potential habitat for larger species.,"DEPI, BRTE, PHCR, ",Small hiking / horse trail but lightly used,"Small and large litter movement in flow paths ( steep off canyon walls leading into creek. 

Much more soil deposition from water. However  there is a fair amount of wind deposition under large boulders and some shrubs that are somewhat protected from water flow. 

5% trees dead or dying, 10% shrubs dead or dying.
Very little forb or grass death however a lot of annuals in the area [ when visited plot many were out of season.]

Rock protecting soil from run off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1975536,38.63212279,9/1/2020,{6F5A5E99-A9EB-491D-94C5-72B40812B8F7},CO_UFO-2020_RI-198_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80304,CO,CO_UFO-2020_PJ-142_V1,8/5/2020 14:30,PJ,PJ-142,8/4/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY287CO,"R3—Lazear, extremely flaggy-Rock outcrop-Wellsbasin, extremely stony 
complex, 20 to 75 percent slopes, 262—Arabrab-Evpark-Parkelei complex, 3 to 20 percent slopes ","Wellsbasin - Colluvium derived from sandstone and shale, Lazear - Colluvium over residuum weathered from sandstone",48,342,concave linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.2760908,38.5912101,2021,,,,0,1,0,1,1,1,1,0,0,0,,"Some ungulate, rabbit, and small rodent scat. No significant signs of grazing/browse.","DEPI present in plot. Evidence of a  ground fire in distant past, but not hot enough to affect upper canopy.",Well-used road about .25 miles south of the plot.,Some water flow paths look like they may develop into rills/gullies eventually. Large amount of soil deposition from water/wind on the flat terrace. Flow paths dictated by exposed bedrock and trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2760802,38.59120403,9/1/2020,{B063DA9D-E1C0-46A3-B8C8-5CC475421663},CO_UFO-2020_PJ-142_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80305,CO,CO_UFO-2020_SS-255_V1,8/5/2020 14:30,PJ,SS-255,8/3/2020 18:00,CO,Uncompahgre Field Office,,,,,,,10,199,convex linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.3908745,38.69303576,2158,,,,0,0,1,1,0,1,0,0,0,1,,Ungulate scat found on plot. Very minor evidence of browse/grazing.,Evidence of beetle-kill on dead PIED. >10% of PIED population affected by bore beetles.,Two-track roud about a mile West of plot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3908638,38.69302968,9/1/2020,{CBB2D879-E5A8-4EF9-BDF0-106418632CDF},CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80306,CO,CO_UFO-2020_SS-262_V1,8/5/2020 14:30,SD,SS-262,8/1/2020 18:00,CO,Uncompahgre Field Office,,,,,11 - badlands,"Basalt and/or calcareous, gypsiferous, weathered silty shale",45,78,linear concave,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.1972572,38.81705602,5581,,,,0,0,1,0,0,0,0,0,0,0,,Gopher holes found. Cat scat observed. Antelope scat observed. Some evidence of ungulate browsing.,Cheatgrass found on plot.,Private land with fence just south of plot. Road about 300m west of plot. Underground utilities running N-S just east of the plot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1972466,38.81704992,9/1/2020,{C5D6D904-DF98-4A69-8CAE-411C796E1513},CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80307,CO,CO_UFO-2020_SS-259_V1,8/5/2020 14:42,PJ,SS-259,7/30/2020 18:00,CO,Uncompahgre Field Office,,,,,"47—Kech-Rock outcrop complex, 10 to 40 percent slopes, 67—Rock outcrop",Kech - Alluvium and/or residuum weathered from sandstone and shale,14,357,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.3445692,38.79238681,1810,,,,0,0,1,1,1,1,1,0,0,0,,"Large hoof prints, deer and antelope scat, most species browsed but 50% shrub death due to drought and rocky erosive environment near mesa edge",DEPI,"No evidence, slope towards cliff edge causing erosion",evidence of historic fire (see photo) appears to have caused the 40% tree death. Grass and fprb death 50% due to drought. Rock very common in addition to commonly exposed bedrock and some cyano stabilizing the site. Bedrock with the slope to the mesa edge causes sheet erosion and many long flow paths. Many flow paths lead to and turn into a gully at the edge (see photo). Large litter movement in long flow paths. Small litter movement common but beneath shrubs and trees still duff remaining. Windy while on plot with some shrubs with 1/4 in fine soil deposition but water erosion dominates the plot. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3445585,38.79238071,9/1/2020,{1A16DC2A-E192-4501-BB2A-59F297F3E6A2},CO_UFO-2020_SS-259_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80308,CO,CO_UFO-2020_MMS-088_V1,8/5/2020 14:30,PJ,MMS-088,7/22/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY325CO,34D,Slope alluvium derived from sandstone,4,103,linear convex,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.7659863,38.35883955,2011,,,,0,0,0,1,1,1,1,0,0,1,,"Elk, deer, antelope and cat scat very common. Grasses and shrubs heavily browsed. Shrubs uncommonbut 30% death due to drought, ecosite and browse. ",DEPI BRTE SIAL2 ALSI8,Mesa .3 miles north contributing to flow paths and two gullys. Gullys partially stable due to rock and large litter.,"long flow paths following general slope and leading to gullys (see photos). Large litter movement in foowpaths, but most small litter remaining beneath plants. 1/4 in or less soil deposition beneath shrubs due to wind, but it appears that the water deposition may prevent pedestalling or wind deposition. Rock common and stablizing soil surface juos also helping stabilize the site.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.7659758,38.35883347,9/1/2020,{C6772AAE-A895-4D5B-9A4F-2FFA7BFE65CA},CO_UFO-2020_MMS-088_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80309,CO,CO_UFO-2020_SD-368_V1,8/5/2020 14:42,SD,SD-368,8/3/2020 18:00,CO,Uncompahgre Field Office,,,,,"73—Shavano-Lazear complex, 3 to 12 percent slopes. &  35—Fluvaquents, flooded.","Lazear - Alluvium and/or colluvium,  Shavano - Colluvium derived from sandstone and shale, Fluvaquents - Clay loam sandy   ",22,130,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.8800632,38.7684125,1592,,,,0,0,0,0,0,0,1,0,0,0,,One game trail otherwise no evidence of wildlife. ,"Brte, some HAGL and a single LAOC3","Small two track north of plot approx 500m with a locked gate. Doesnt seem to be effecting plot.

Gunnison river about 1/4 mile from end of 240 line. ","Fine litter movement likely from wind. Soil deposition from wind under shrubs and established grasses and forbs. 

Very gravelly and cobbly surface protecting soil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8800526,38.76840638,9/1/2020,{E5E158DB-1B4B-4B3F-9849-B2D76DCFFE42},CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80310,CO,CO_UFO-2020_MMS-087_V1,8/5/2020 14:42,MMS,MMS-087,8/2/2020 18:00,CO,Uncompahgre Field Office,,,,,36,,16,178,concave convex,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.4782733,38.68529826,2269,,,,0,0,1,1,0,1,0,0,0,1,,Evidence of ungulate grazing and scat.,Lots of dead PIED seemingly due to bore beetles.,,Over a foot of soil deposition under some trees. Small litter moving quite far in water flow paths.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.4782626,38.68529219,9/1/2020,{59BC20AB-34C5-4263-9B85-AE6E69515036},CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80311,CO,CO_UFO-2020_SD-359_V1,8/5/2020 14:42,SD,SD-359,8/1/2020 18:00,CO,Uncompahgre Field Office,,,,,Not completed,,3,99,linear concave,Floodplain_Basin,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.2377148,38.73368384,1653,,,,0,1,1,0,0,1,1,0,0,0,,"Deer scat very common, 30% death of shrubs appears due to some browsing but mostly drought stress","SIAL2, LAOC3, DEPI, BRTE","No obvious influence, in floodplain N goes through backslope ","Half invh fine soil deposition beneath shrubs, cyano common and stabilizing the soil. Some (30%) gravel and stone stabilizing as well. Flowpaths are short and not connected, appear to be caused by game trails. Gully between two hills on top of mesa therefore chose floodplain. 10% juos death appears due to drought, achy commonly very browsed. All grasses rought stressed. Annual forbs commonly dead or dying (90%). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2377041,38.73367775,9/1/2020,{9AFF4A67-7388-4EEC-B686-55D4174AFF52},CO_UFO-2020_SD-359_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80312,CO,CO_UFO-2020_PJ-143_V1,8/5/2020 14:42,PJ,PJ-143,7/29/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY113CO,"X31M—Walknolls-Rock outcrop complex, 20 to 60 percent slopes",Walknolls-Rock - Colluvium over residuum weathered from sandstone,33,239,linear concave,Floodplain_Basin,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.964883,38.36975722,2070,,,,0,1,0,1,0,1,0,0,0,0,,Deer scat and prints. Lots of lizards and at least two different species. Rabbit scat. Several small burrows under the exposed bedrock.,Evidence of a historic fire (guessing around 100 years) ,Small trail East of plot. (single track) approx 1/4 mile ,"Approx 20% PIED mortality from beetle and fire, less JUOS death likely from fire. 

Shrubs seem in good health except for a few under or near trees. 

Forbs and grasses in good health. 

Small and large litter movement in flow path. Pockets of soil deposition in various places on plot. Such as some tree bases, behind rock outcrops, flatter areas, etc. Photo provided",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9648725,38.36975116,9/1/2020,{17BD8B9C-C339-49F4-9B31-B281D9531AA1},CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80313,CO,CO_UFO-2020_MMS-083_V1,8/5/2020 14:30,PJ,MMS-083,7/21/2020 18:00,CO,Uncompahgre Field Office,,,,R036XY114CO,"262—Arabrab-Evpark-Parkelei complex, 3 to 20 percent slopes", Colluvium over residuum weathered from sandstone and shale,4,89,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.0493342,38.38857013,2341,,,,0,0,0,1,1,1,1,0,0,1,,"Deer and elk scat and tracks common. Rabbit scat. Few lizards. 

Defined game trails in plot contributing / creating flow paths. ",,Small closed off two track likely contributing to flow paths. ,"Very little tree mortality. Anout 33% shrubs dead/dying likely from competiton.  Not many forbs or grasses but what is present seems to be doing well. 

Small amount of wind deposition primarily in the more open sections on plot but majority is caused by water. 

Small litter movement in flow paths. 

Flow paths / game trails contribiting to compaction layer - about 1/4in-1/2in. 

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0493237,38.38856408,9/1/2020,{7AE406B0-3C51-44D6-AAF8-00C323C2E33B},CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80429,CO,CO_UFO-2020_SS-270_V1,9/2/2020 21:18,MMS,SS-270,8/19/2020 18:00,CO,Uncompahgre Field Office,,,,,56,"Weathered, calcareous silty shale",23,258,linear convex,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.5292613,38.8511779,1276,,,,0,1,1,1,1,1,1,0,0,0,,"Deer scat very common 40% shrub death due to browse. 30% grass death due to drought, some browse. ","BRTE, ALDE, OPFR",No evidence. Gully coming from peak if hill.,Litter remaining beneath plants. Dense grass so minor potnetial flow paths busible but small litter everywhere. Grass and annual forbs stabilizing the site. No obvious fine soil dosition. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.5292508,38.85117175,9/1/2020,{8F1459D9-1E0A-4DB7-B814-02588726FA6E},CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80430,CO,CO_UFO-2020_SS-256_V1,9/2/2020 21:18,PJ,SS-256,8/18/2020 18:00,CO,Uncompahgre Field Office,,,,,76,Cobbles & stones rockfall deposits,11,277,linear linear,Terrace,Tread,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.6827562,38.4518064,1993,,,,0,0,1,1,1,1,1,0,0,0,,Deer and elk scat,"BRTE occossionally just outside plot, DRCU, DEPI, OPFR, LASE","None, slope towards mesa edge increasing washes","FINE soil deposition beneath plants especially with burned organic matter in the burmed side pf the plot. Pedestalling on the burned side of plot with increased slope. Rock common in intersoaces stabilizing the soil. 60% tree death due to fire and drought. 30% shrub death due to fire, competition and minimal browse. Litter remaining beneath plants some large litter movement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6827455,38.45180038,9/1/2020,{342CCB6B-CEB2-488B-8A52-26F5822760B8},CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80431,CO,CO_UFO-2020_MMS-084_V1,9/2/2020 21:18,MMS,MMS-084,8/17/2020 18:00,CO,Uncompahgre Field Office,,,,R034XY403CO,"48—Killpack silty clay loam, 3 to 12 percent slopes",Shale,4,18,linear linear,Hill_Mountain,Summit,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.4441899,38.0621833,2260,,,,0,1,1,1,1,1,1,0,0,0,,"Rabbit, mule deer scat. Game trails present","BRTE, DEPI, OPFR, SIAL2, LASE",No visible influences,"Burned trees common, looks like there was a chaining at some point-all trees laying same direction see photo. 1 cm of fine soil deposition beneath plants. Small litter movement and few, not connected water flow paths. Grass forming duff in areas. Enough species to stanilize soil. 30% shrub death due to browse. 10% grass death due to drought.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.4441793,38.06217731,9/1/2020,{860CED85-A33F-4A87-AA24-890B4486E4E0},CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80432,CO,CO_UFO-2020_SD-358_V1,9/2/2020 20:24,PJ,SD-358,8/16/2020 18:00,CO,Uncompahgre Field Office,,,,R034XY401CO,73,Colluvium derived from sandstone and shale,25,220,linear convex,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.5908991,38.3714317,1841,,,,0,0,1,1,0,1,0,0,0,0,,"Deer and elk scat, lizards, rabbit scat.

Rabbit brush is severely browsed","DEPI, LEAL4, DRCU, LAOC3

Fair amount of sheet washing. ",Road about 1/3 mile from plot. ,"Large litter movement in small gully, small litter movement in flow paths across plot. 

Surface of plot is generally protected by rock cover. However the plot is dominated by water flow paths. 

About 20% tree mortality, 30% grass mortality and 30% shrub mortality. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.5908884,38.37142568,9/1/2020,{A26A4796-87DD-4F37-8783-E9F28E193692},CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80433,CO,CO_UFO-2020_PJ-146_V1,9/2/2020 21:18,PJ,PJ-146,8/15/2020 18:00,CO,Uncompahgre Field Office,,,,,,,10,340,linear linear,Floodplain_Basin,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.7221204,38.5369884,2201,,,,0,1,1,0,1,0,1,0,0,0,,"Few deer and elk scat / tracks.  Small squirrels on plot,  Jays, lots of native bees, and several species of lizard. ","Plot is in the burn scar from the bull draw fire in 2018. This plot was in the unseeded area. 

LASE, SIAL, SIDR, BRTE","Road approx 3/4 mike NE of plot, may be contributing to runoff and gullies forming. ","Compaction is minimal as the top soil is extremly loose and granular from the recent fire.  This also allows for soil deposition from wind. 

Two or Three defined gullies / run off around plot but not in plot. Photos will be provided. 

Large litter movement only in gullies, some small litter movement on plot. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.7221097,38.53698237,9/1/2020,{3C02B9B4-5AE9-44E4-B782-FDD30CDAA974},CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80434,CO,CO_UFO-2020_SD-362_V1,9/2/2020 21:18,PJ,SD-362,8/14/2020 18:00,CO,Uncompahgre Field Office,,,,,,,25,160,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.7763971,38.5304874,1820,,,,0,0,1,1,1,1,0,0,0,1,,Evidence of ungulate browsing observed. Deer scat found.,Over 70% of PIED on plot shows signs of bore beetle damage. Most PIED on plot show decadense.,"DEPI, SIAL2, BRTE and DRCU observed on plot. Mining North of the plot, about 100m away.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.7763864,38.53048137,9/1/2020,{E9587C78-2CE7-4FAE-908B-B29690018074},CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80462,,CO_UFO-2020_RI-200_V1,9/10/2020 15:16,PJ,RI-200,8/16/2020 18:00,CO,Uncompahgre Field Office,,,,,88,Colluvium and residuum from sandstone and shale,17,341,linear linear,Terrace,Riser,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.6362707,38.4195772,1950,,,,0,1,1,1,1,1,0,0,0,0,,"Deer and rabbit scat common. 20% shrub death due to browse, drought and tree competition","Depi, beetle kill and drought causing 50% PIED death. ",Stream bed 5m from end of North line. On the slope leading into stream causing runoff to be common,"Wind while on plot, JUIS snapped on plot potentially due to wind. No strong evidence of wind deposition. Most of erosion due to obvious flow paths leading to stream bed. Large wash with sandy bottom running through N line. Small litter movement very common with some large litter movement. Also large litter mounds remaining beneath plants. Gravel is common and protects from erosion in flowpaths. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.63626,38.41957118,9/1/2020,{31AEF701-1850-4E80-BC70-2730F56F9DA4},CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80478,,CO_UFO-2020_SS-271_V1,9/16/2020 16:45,SD,SS-271,9/13/2020 18:00,CO,Uncompahgre Field Office,,,,R034XY401CO,73,Colluvium derived from sandstone and shale,8,161,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-108.2523588,38.7231001,1722,,,,0,1,1,0,0,1,1,0,0,0,,Rabbit scat.,No trace.,No obvious influence from road since plot is uphill. 200 meters south of rim of mesa. Down slope causing water flow patterns.,Fine soil deposition approximately half inch beneath plants. Eddies with small litter movement occassional. Only two longer greater than 50 in flow paths but not connecting to any other flow paths. 50% grass dead browsed and drought stressed. Juniper 10% dead. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2523482,38.72309401,9/1/2020,{C8DCDEA0-1D51-4D70-800D-EB565CAA4BE5},CO_UFO-2020_SS-271_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80480,CO,CO_UFO-2020_SD-360_V1,9/16/2020 19:18,SD,SD-360,6/9/2020 18:00,CO,Uncompahgre Field Office,,,,R034XY410CO,59,Weathered from shale,1,19,linear linear,Flat_Plain,,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.8113228,38.56050883,,,,,,,,,,,,,,,,Prarie dogholes. Sheep and deer scat.,"Gully is 10 meters North ofthe plot and is large and active. Pedestalling is very rare with no terracettes. Approx. 1inch of fine soildeposition beneath shrubs. No evidence of litter movement, some small litter not beneath shrubs and in potential flow paths that are going with the slope (not long or connecting)",Road causing obvious rills and gully. Three distinct rills leading to a gullyN of plot caused by the road. Rills almost look like sheet wasing lacking depth and the V shape-see photos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8113123,38.56050273,9/1/2020,{E4F87126-A811-485B-BB2D-0FE09C3D9DDF},CO_UFO-2020_SD-360_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80525,CO,CO_UFO-2020_MMS-089_V1,9/26/2020 20:02,MMS,MMS-089,9/14/2020 18:00,CO,Uncompahgre Field Office,,,,R048AY229CO,13,Weathered in place sandstone and shale,20,81,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.6042335,38.59330745,,,,,0,0,1,0,0,0,0,0,0,0,,Wood pecker near plot. Deer scat but due to density minimal scat and game paths.,Incredibly dense shrubs with almost no soil exposed (all duff). Therefore no soil deposition or litter movement evident. Only one flow path at the end of the North line.,"No evidence, road ~1/3 mile but no clear effect",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.604223,38.59330134,9/1/2020,{1F4F8042-3771-4308-9BF6-E045CD2C72D3},CO_UFO-2020_MMS-089_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80555,CO,CO_UFO-2020_AS-004_V1,10/10/2020 23:17,PJ,AS-004,9/24/2020 18:00,CO,Uncompahgre Field Office,,,,R048AY247CO,979,Colluvium derived from igneous and sedimentary rock,39,199,linear linear,Hill_Mountain,Shoulder,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.69923,38.09819,,,,,0,0,0,1,1,1,1,0,0,0,,"Deer scat, rabbit scat. Game trails bery common throughout the area. Browse (competition contrinuting as well) cauing 30% shrub death. Lizard on plot.",POPR,"No obvious influences. Between cliffs, 240 beginning of steep slope, causing the longer wash.","Previous burn noticed on fallen Juniper (10% of trees). Very old burn marks, almost no longer visible. Few species in flow paths with 1/2in fine soil deposition. Almost no litter movement except in the one larger rocks, where rocks are heling stabiize

Long flow  paths following slope with large and small litter movement

Most litter remaining under plants. Pedestaling only in flow paths. 
Rocks very common in flow paths

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.6992195,38.09818396,9/1/2020,{E77AA4E2-080F-41E2-93C1-62BE00E16FEE},CO_UFO-2020_AS-004_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
80558,,CO_UFO-2020_PJ-147_V1,10/7/2020 23:14,PJ,PJ-147,9/14/2020 18:00,CO,Uncompahgre Field Office,,,,,47,Alluvium and/or residuum weathered from sandstone and shale,36,161,linear linear,Hill_Mountain,Backslope,Uncompahgre Field Office,Decimal Degrees,WGS84,,-107.8255999,38.70041686,,,,,0,0,0,1,1,1,1,0,0,0,,"Deer scat common, near multiple game trails, occassional browsing.","Flow paths are not prominent, but common and leading rowards a rill. The rill is between two hills. Rock and cyano appears to be apart of stabilizing the surface and having minimal soil deposition beneathplants. Drought stress especially evident in shrubs, but currently minimal mortality",Near east gorge trail. ELTR7 potentialy from top of mesa mastication seeding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8255894,38.70041075,9/1/2020,{70A80453-BAA6-4430-A726-167B5632D945},CO_UFO-2020_PJ-147_V12020-09-01,Raw123DataCO2020.gdb,CO,CO,UFO 2020,,,,
