OBJECTID,PrimaryKey,PlotID,DBKey,Species,AH_SpeciesCover,Hgt_Species_Avg,AH_SpeciesCover_n,Hgt_Species_Avg_n,GrowthHabit,GrowthHabitSub,Duration,Noxious,SG_Group,SpeciesState,State
675549,18072408390648502018-09-01,SD-333,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KRLA2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675550,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BRTE,0.666666700000000,14.000000000000000,1,1,NonWoody,Graminoid,Annual,YES,,CO,CO
675551,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,4.666667000000000,19.833330000000000,7,6,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
675552,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCO,1.333333000000000,29.000000000000000,2,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675553,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,EPVI,2.666667000000000,80.000000000000000,4,2,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675554,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PLJA,5.333333000000000,13.363640000000000,8,11,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675555,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,0.666666700000000,,1,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675556,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARBI3,2.000000000000000,24.000000000000000,3,2,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
675557,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,,44.000000000000000,,1,Woody,Tree,Perennial,NO,,CO,CO
675558,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPH,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675559,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675560,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,,,,,Woody,Tree,Perennial,NO,,CO,CO
675561,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,MAGR2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675528,18071908345580362018-09-01,RIP-206,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SAOF4,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675527,18071908345580362018-09-01,RIP-206,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,WYAR,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675526,18071908345580362018-09-01,RIP-206,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,MELU,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675562,18072413353514022018-09-01,SD-335,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PHAC4,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675563,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRW8,9.333333000000000,46.500000000000000,14,4,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
675564,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,1.333333000000000,19.500000000000000,2,2,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
675565,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,22.666670000000000,277.777800000000013,34,9,Woody,Tree,Perennial,NO,,CO,CO
675566,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,EPVI,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675567,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERLO4,0.666666700000000,,1,,Woody,SubShrub,Perennial,NO,PreferredForb,CO,CO
675568,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,4.666667000000000,82.500000000000000,7,2,Woody,Tree,Perennial,NO,,CO,CO
675569,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HYFI,1.333333000000000,,2,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675570,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BOST4,,16.000000000000000,,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675571,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CHER2,,3.000000000000000,,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675572,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,,17.500000000000000,,2,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675573,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HEVI4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675574,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEPU7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675575,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675576,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ECTR,,,,,Woody,Succulent,Perennial,NO,,CO,CO
675577,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPOP,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675578,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,STAR10,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675579,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,EROV,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675580,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SOVE6,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675581,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ORLO,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675582,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PHAC4,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675583,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,YUHA,,,,,Woody,Succulent,Perennial,NO,,CO,CO
675584,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,RHTR,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675585,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARFR4,,,,,Woody,SubShrub,Perennial,NO,Sagebrush,CO,CO
675586,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARLU,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675587,18072508180588582018-09-01,RIP-208,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SALA5,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675588,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARTRW8,17.333330000000000,52.714289999999998,26,7,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
675589,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,7.333333000000000,9.166667000000000,11,12,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675590,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,0.666666700000000,15.000000000000000,1,1,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
675591,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,0.666666700000000,22.333330000000000,1,3,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675592,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARNO4,13.333330000000000,33.799999999999997,20,10,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
675593,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,8.000000000000000,137.400000000000006,12,5,Woody,Tree,Perennial,NO,,CO,CO
675597,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPFR,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675598,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ECTR,,,,,Woody,Succulent,Perennial,NO,,CO,CO
675599,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KRLA2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675600,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PLJA,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675601,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BOGR2,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675602,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIPO,,,,,Woody,Tree,Perennial,NO,,CO,CO
675603,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AGCR,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675604,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BRTE,1.333333000000000,,2,,NonWoody,Graminoid,Annual,YES,,CO,CO
675605,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,0.666666700000000,16.500000000000000,1,2,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
675606,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCO,8.666667000000000,14.000000000000000,13,8,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675607,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SH04,0.666666700000000,15.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675608,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,LESA4,8.000000000000000,10.500000000000000,12,6,NonWoody,Graminoid,Perennial,NO,,CO,CO
675609,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCO4,4.000000000000000,10.571429999999999,6,7,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675610,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATGA,2.666667000000000,5.333333000000000,4,3,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675611,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERVI22,0.666666700000000,63.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675612,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPOP,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675613,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PASM,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675614,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PF23,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675615,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SH05,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675616,18072607523797912018-09-01,SD-328,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AF02,,,,,NonWoody,Forb,Annual,NO,,CO,CO
675617,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,4.000000000000000,12.000000000000000,6,7,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675618,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PUTR2,0.666666700000000,37.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675619,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,0.666666700000000,,1,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
675620,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,0.666666700000000,22.000000000000000,1,4,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675621,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARNO4,22.666670000000000,26.923079999999999,34,13,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
675622,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,22.000000000000000,294.363600000000019,33,11,Woody,Tree,Perennial,NO,,CO,CO
675623,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BOGR2,,4.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675624,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,,3.000000000000000,,1,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675625,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEPU7,,10.000000000000000,,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675626,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,,,,,Woody,Tree,Perennial,NO,,CO,CO
675627,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELEL5,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675628,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCR,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675629,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ECTR,,,,,Woody,Succulent,Perennial,NO,,CO,CO
675596,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEPU7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675595,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POPR,,7.500000000000000,,2,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675594,18072514484483882018-09-01,SS-301,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,15.333330000000000,266.199999999999989,23,5,Woody,Tree,Perennial,NO,,CO,CO
675630,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PLJA,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675631,18082713232751312018-09-01,PJW-133,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,STPI,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675632,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BRTE,0.666666700000000,,1,,NonWoody,Graminoid,Annual,YES,,CO,CO
675633,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCA2,4.000000000000000,,6,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675634,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PLJA,24.000000000000000,10.350000000000000,36,20,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675635,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,2.000000000000000,,3,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675636,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,GUSA2,,20.285710000000002,,14,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
675637,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCO,,11.000000000000000,,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675638,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,BOGR2,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675639,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ASAM5,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675640,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PG00,,,,,NonWoody,Graminoid,Perennial,NO,,CO,CO
675641,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,LEMO2,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
675642,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KRLA2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675643,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HOJU,,,,,NonWoody,Graminoid,Annual,NO,TallStaturePerennialGrass,CO,CO
675644,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CHER2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675645,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675646,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARPU9,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675647,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ECTR,,,,,Woody,Succulent,Perennial,NO,,CO,CO
675648,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCO,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675649,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CACH7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675650,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675651,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ARBI3,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
675652,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERNA10,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675653,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERCI6,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
675654,18052209380212082018-09-01,SD-323,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,COPA3,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
675655,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,POSE,2.000000000000000,,3,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
675656,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,KOMA,3.333333000000000,16.000000000000000,5,2,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675657,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PF01,1.333333000000000,18.000000000000000,2,1,NonWoody,Forb,Perennial,NO,,CO,CO
675658,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AGCR,25.333330000000000,37.666670000000003,38,15,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675659,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ACLE9,0.666666700000000,,1,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675660,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AMUT,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675661,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,3.333333000000000,140.000000000000000,5,1,Woody,Tree,Perennial,NO,,CO,CO
675662,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,HEVI4,6.000000000000000,15.000000000000000,9,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675663,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,QUGA,24.000000000000000,272.500000000000000,36,8,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675664,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ELCA4,12.666670000000000,35.299999999999997,19,10,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
675665,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERJA,2.666667000000000,,4,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675666,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,OPPO,,9.000000000000000,,1,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
675667,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PIED,,,,,Woody,Tree,Perennial,NO,,CO,CO
675668,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERRA3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675669,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ERNA10,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675670,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CHVI8,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675671,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675672,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,VETH,,,,,NonWoody,Forb,Annual,NO,,CO,CO
675673,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CIAR4,,,,,NonWoody,Forb,Perennial,YES,,CO,CO
675674,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,THEL,,,,,NonWoody,Forb,Annual,NO,,CO,CO
675675,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PAST10,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675676,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,TEIV,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675677,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,IPAG,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675678,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PEPU7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675679,18052912522061422018-09-01,SS-221,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,SEIN2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
675680,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ATCA2,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675681,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,AMUT,7.333333000000000,72.000000000000000,11,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675682,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,JUOS,40.666670000000003,320.294100000000014,61,17,Woody,Tree,Perennial,NO,,CO,CO
675683,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CEMO2,1.333333000000000,,2,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675684,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PF12,0.666666700000000,9.333333000000000,1,3,NonWoody,Forb,Perennial,NO,,CO,CO
675685,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PERA4,6.666667000000000,60.000000000000000,10,4,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
675686,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,ALSI8,0.666666700000000,9.000000000000000,1,1,NonWoody,Forb,Annual,NO,,CO,CO
675687,18053110585075952018-09-01,PJW-131,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,PF13,3.333333000000000,9.166667000000000,5,12,NonWoody,Forb,Perennial,NO,,CO,CO
