OBJECTID,ProjectName,EcologicalSiteId,PlotID,PlotKey,Latitude_NAD83,Longitude_NAD83,DateEstablished,DateVisited,BareSoilCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,AH_SagebrushCover,Hgt_Woody_Avg,Hgt_Herbaceous_Avg,Hgt_NonSagebrushShrub_Avg,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,AH_NoxPerenForbCover,AH_NoxAnnForbCover,AH_NoxPerenGrassCover,AH_NoxAnnGrassCover,AH_NoxAnnForbGrassCover,AH_NoxPerenForbGrassCover,AH_NoxSucculentCover,AH_NoxShrubCover,AH_NoxSubShrubCover,AH_NoxTreeCover,NumSpp_NoxPlant,AH_NonNoxPerenForbCover,AH_NonNoxAnnForbCover,AH_NonNoxPerenGrassCover,AH_NonNoxAnnGrassCover,AH_NonNoxAnnForbGrassCover,AH_NonNoxPerenForbGrassCover,AH_NonNoxSucculentCover,AH_NonNoxShrubCover,AH_NonNoxSubShrubCover,AH_NonNoxTreeCover,Hgt_NonNoxPerenGrass_Avg,Hgt_NoxPerenGrass_Avg,DateLoadedInDb,PrimaryKey,NumSpp_NonNoxPlant,Hgt_PerenGrass_Avg,FH_NoxPerenGrassCover,FH_NoxShrubCover,FH_TotalLitterCover,FH_NoxSubShrubCover,FH_NoxSucculentCover,FH_NoxTreeCover,FH_VagrLichenCover,FH_EmbLitterCover,FH_RockCover,FH_WoodyLitterCover,FH_NonNoxAnnGrassCover,FH_NonNoxTreeCover,FH_CyanobacteriaCover,FH_NonNoxSubShrubCover,FH_WaterCover,FH_HerbLitterCover,FH_NonNoxPerenForbCover,FH_DepSoilCover,FH_NonNoxPerenGrassCover,FH_NoxAnnForbCover,FH_NonNoxAnnForbCover,FH_LichenCover,FH_NonNoxShrubCover,FH_SagebrushCover,FH_NoxPerenForbCover,FH_NoxAnnGrassCover,FH_NonNoxSucculentCover,RH_Rills,RH_WaterFlowPatterns,RH_BareGround,RH_Gullies,RH_WindScouredAreas,RH_LitterMovement,RH_SoilSurfResisErosion,RH_SoilSurfLossDeg,RH_Compaction,RH_FuncSructGroup,RH_DeadDyingPlantParts,RH_LitterAmount,RH_AnnualProd,RH_InvasivePlants,RH_ReprodCapabilityPeren,RH_CommentsSS,RH_CommentsHF,RH_CommentsBI,AH_NonNoxCover,EcolSiteName,County,State,AH_SagebrushCover_Live,Hgt_Sagebrush_Live_Avg,Hgt_Sagebrush_Avg,SagebrushShape_Live_ColumnCount,SagebrushShape_Live_SpreadCount,SagebrushShape_All_ColumnCount,SagebrushShape_All_SpreadCount,SagebrushShape_Live_Predominant,SagebrushShape_All_Predominant,AH_PerenGrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,Hgt_PerenForbGrass_Avg,Hgt_PerenForb_Avg,AH_ShrubCover,AH_NonSagebrushShrubCover,Spp_PreferredForb,AH_PreferredForbCover,NumSpp_PreferredForb,AH_AnnGrassCover,AH_GrassCover,AH_ForbCover,AH_TallPerenGrassCover,AH_ShortPerenGrassCover,Spp_TallPerenGrass,Spp_ShortPerenGrass,Hgt_TallPerenGrass_Avg,Hgt_ShortPerenGrass_Avg,Hgt_Grass_Avg,Hgt_Forb_Avg,Spp_Sagebrush,AH_NoxCover,Spp_Nox,FH_MossCover,FH_DuffCover,DBKey,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_BioticIntegrity,GlobalID,RH_HydrologicFunction,RH_SoilSiteStability,created_user,created_date,last_edited_user,last_edited_date,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,SpeciesState
48967,UFO 2020,R036XY113CO,SS-257,CO_UFO-2020_SS-257_V1,38.52445253,-108.052458,6/25/2020 0:00,6/25/2020 0:00,10.66666667,15.33333333,2.18666667,3.12,11.34666667,62.81333333,79.46666667,2,50.13333333,17.125,7.57142857,2.0625,3,1.63636364,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,12.66666667,,,9/1/2020,CO_UFO-2020_SS-257_V12020-09-01,29,,0,0,16,0,0,0,0,0,55.33333333,0.66666667,0,12.66666667,1.33333333,0,0,15.33333333,0,0,0,0,1.33333333,0.66666667,1.33333333,1.33333333,0,0,0,,,,,,,,,,,,,,,,,,,15.33333333,,Uncompahgre Field Office,CO,2,27,21.5,0,1,0,1,S,S,0,0,0,21,21,2,0,ERLO4; PHCR; OPPOP; SPCO; CHAL7; HEAN3; LASE; CHER2,1.33333333,8,0,0,2,0,0,PLJA; ACHY; PASM; ELEL5,,,,,17.125,ARNO4; ARTR2,0,HAGL; CIVU,0.66666667,0,Raw123DataCO2020.gdb,,,,{C3B86319-011A-4B08-B819-D63B95524500},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,0.66666667,25.33333333,26,,,,,18.16666667,CO
48968,UFO 2020,R034XY404CO,SD-365,CO_UFO-2020_SD-365_V1,38.84982993,-108.1095588,6/19/2020 0:00,6/19/2020 0:00,6,46,18.57333333,16.09333333,10.30666667,0,44.97333333,0,15.92857143,24.84615385,17.33333333,2.27777778,2.58333333,1.66666667,0,0,0,17.33333333,17.33333333,0,0,0,0,0,2,0,8,22.66666667,0,8,22.66666667,2.66666667,7.33333333,0,0,25.47368421,,9/1/2020,CO_UFO-2020_SD-365_V12020-09-01,29,25.47368421,0,0,8.66666667,0,0,0,0,0,39.33333333,0,0,0,0,0,0,8.66666667,0,0,22.66666667,0,4.66666667,0,5.33333333,0,0,11.33333333,2,,,,,,,,,,,,,,,,,,,36.66666667,,Uncompahgre Field Office,CO,0,,,,,,,,,22.66666667,0,22.66666667,25.95238095,30.5,7.33333333,7.33333333,PESI; OPPOP; SPCOC; CHER2; ALAC4; TRDU; ASLE8; ERCO27; SPCO,2.66666667,9,17.33333333,37.33333333,8,22.66666667,0,PLJA; KOMA; ACHY; ELEL5,,25.47368421,,25.77272727,19.75,,17.33333333,BRTE; CIVU,0,0,Raw123DataCO2020.gdb,,,,{1D5DECA2-EFFA-4F36-BB08-B2A52548612A},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,0,29.33333333,29.33333333,,,,,19.28571429,CO
48969,UFO 2020,,SD-366,CO_UFO-2020_SD-366_V1,38.79231606,-108.0523677,6/19/2020 0:00,6/19/2020 0:00,40,42.66666667,5.88,9.22666667,17.61333333,26.56,59.28,0,16.45454545,17.52,16.45454545,3.44444444,4.77777778,2.11111111,0,10,0,10.66666667,20.66666667,0,0,0,0,0,4,0,1.33333333,1.33333333,18,18.66666667,1.33333333,0,8,3.33333333,0,12.5,,9/1/2020,CO_UFO-2020_SD-366_V12020-09-01,16,12.5,0,0,8.66666667,0,0,0,0,0,4.66666667,0.66666667,14.66666667,0,2.66666667,3.33333333,0,8,0,0,0.66666667,9.33333333,0,1.33333333,6.66666667,0,0,8,0,,,,,,,,,,,,,,,,,,,30.66666667,,Uncompahgre Field Office,CO,0,,,,,,,,,1.33333333,0,1.33333333,12.5,,8,11.33333333,HEAN3; LASE; SPCO; TRPO; OPPOP,0,5,26.66666667,27.33333333,11.33333333,1.33333333,0,PLJA; SPCR; AGCR,,12.5,,19.78571429,14.63636364,,20.66666667,HAGL; BRTE; COAR4; ACRE3,0,0,Raw123DataCO2020.gdb,,,,{3D2BA26A-30FC-4993-9283-446846555189},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,1.33333333,28.66666667,28.66666667,,,,,16.55555556,CO
48970,UFO 2020,R034BY109UT,SD-367,CO_UFO-2020_SD-367_V1,38.39670789,-107.7774451,6/18/2020 0:00,6/18/2020 0:00,48,26,11.09333333,17.41333333,23.24,14.36,66.10666667,13.33333333,31.78947368,12.9375,19.8,3.44444444,4.77777778,2.11111111,0,0,0,0,0,0,0,0,0,0,1,2.66666667,0,4,0,0,6.66666667,0,18.66666667,0.66666667,0.66666667,10.5,,9/1/2020,CO_UFO-2020_SD-367_V12020-09-01,21,10.5,0,0,23.33333333,0,0,0,0,0,1.33333333,4.66666667,0,0.66666667,1.33333333,0.66666667,0,18.66666667,2.66666667,0,3.33333333,0,0,0,18.66666667,12.66666667,0,0,0,,,,,,,,,,,,,,,,,,,26,,Uncompahgre Field Office,CO,12,39.4,36.07142857,2,10,3,12,S,S,4,2.66666667,6.66666667,12.9375,14.4,18.66666667,6.66666667,ERLO4; ERJA; ASNU4; ERGO; PECA4,2.66666667,5,0,4,2.66666667,4,0,ELEL5; PASM; ACHY; THIN6,,10.5,,10.5,14.4,ARNO4,0,BRTE,0,0,Raw123DataCO2020.gdb,,,,{EB0CE871-F6DE-438A-9B3A-07D50F517952},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,4.66666667,36.66666667,39.33333333,,,,,31.78947368,CO
48971,UFO 2020,,SD-361,CO_UFO-2020_SD-361_V1,38.82347963,-108.0274652,6/17/2020 0:00,6/17/2020 0:00,8,36.66666667,13.68,26.12,25.04,2.96,67.8,0,18.16666667,20.73333333,18.16666667,4.17647059,5.4,2.42857143,0,8.66666667,0,6,14.66666667,0,0,0,0,0,2,0,2,18.66666667,0,2,18.66666667,0,5.33333333,0,0,33.75,,9/1/2020,CO_UFO-2020_SD-361_V12020-09-01,12,33.75,0,0,15.33333333,0,0,0,0,0,32,0,0,0,0.66666667,0,0,15.33333333,0,0,18,8,2,5.33333333,4,0,0,4.66666667,0,,,,,,,,,,,,,,,,,,,24.66666667,,Uncompahgre Field Office,CO,0,,,,,,,,,18.66666667,0,18.66666667,33.75,,5.33333333,5.33333333,ERIN4; PHCR; CANU3; SPCOC; ERBR5; MEAL6; PODO4,2,7,6,22.66666667,10.66666667,18.66666667,0,PLJA,,33.75,,33.75,5.85714286,,14.66666667,HAGL; BRTE,2,0,Raw123DataCO2020.gdb,,,,{828687EF-28FA-4B9A-B8D7-647D00579686},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,0,28.66666667,28.66666667,,,,,18.16666667,CO
48972,UFO 2020,,SD-364,CO_UFO-2020_SD-364_V1,38.69361509,-107.9072215,6/16/2020 0:00,6/16/2020 0:00,22.66666667,29.33333333,11.2,17.48,24.64,15.50666667,68.82666667,0,21.28571429,6.30434783,21.28571429,5.05555556,5.33333333,4.5,0,14.66666667,0,0,14.66666667,0,0,0,0,0,1,0,0,0,0,0,0,0,15.33333333,0,0,39,,9/1/2020,CO_UFO-2020_SD-364_V12020-09-01,12,39,0,0,8.66666667,0,0,0,0,0,21.33333333,0,0,0,1.33333333,0,0,8.66666667,0,0,0,14,0,15.33333333,15.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,15.33333333,,Uncompahgre Field Office,CO,0,,,,,,,,,0,0,0,39,,15.33333333,15.33333333,OPPOP; SPCOC; LASE,0,3,0,0,14.66666667,0,0,PLJA; ELEL5,,39,,39,4.81818182,,14.66666667,HAGL,1.33333333,0,Raw123DataCO2020.gdb,,,,{D9387399-D380-4FE3-8735-9851A2146D4C},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,0.66666667,20.66666667,21.33333333,,,,,21.28571429,CO
48973,UFO 2020,,SD-356,CO_UFO-2020_SD-356_V1,38.62006544,-107.8820844,6/12/2020 0:00,6/11/2020 0:00,30.66666667,24.66666667,10.18666667,9.38666667,12.92,36.82666667,69.32,0,35,4.92592593,35,4.83333333,5,4.78571429,0,9.33333333,0,0,9.33333333,0,0,0,0,0,2,0,10.66666667,0,0,10.66666667,0,0,7.33333333,0,0,,,9/1/2020,CO_UFO-2020_SD-356_V12020-09-01,12,,0,0,14,0,0,0,0,0,13.33333333,0.66666667,0,0,10,0,0,13.33333333,0,0,0,6.66666667,10.66666667,6.66666667,7.33333333,0,0,0,0,,,,,,,,,,,,,,,,,,,18,,Uncompahgre Field Office,CO,0,,,,,,,,,0,0,0,,,7.33333333,7.33333333,OPPO,0,1,0,0,18,0,0,PLJA,,,,23,4.23076923,,9.33333333,HAGL; BRTE,0.66666667,0,Raw123DataCO2020.gdb,,,,{7A525889-4975-41E3-B683-9488C14D3462},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,1.33333333,23.33333333,24.66666667,,,,,38.66666667,CO
49011,UFO 2020,R036XY284CO,SS-268,CO_UFO-2020_SS-268_V1,38.22671704,-108.306757,7/7/2020 0:00,7/7/2020 0:00,12.66666667,64.66666667,5.24,12.90666667,20.98666667,6.01333333,45.14666667,16,219.8148148,14.84615385,16.5,5.22222222,5.46153846,4.6,0,0,0,4,4,0,0,0,0,0,1,2.66666667,12.66666667,2,0,12.66666667,4.66666667,0.66666667,18,0,38,12.71428571,,9/1/2020,CO_UFO-2020_SS-268_V12020-09-01,48,12.71428571,0,0,17.33333333,0,0,0,0,0,0,6,0,38,2,0,0,11.33333333,2,0,2,0,8,2,12.66666667,10.66666667,0,1.33333333,0.66666667,,,,,,,,,,,,,,,,,,,63.33333333,,Uncompahgre Field Office,CO,8,46.5,30.7,7,3,10,9,C,C,2,2.66666667,4.66666667,12.11111111,11.72727273,18,2,PEPU7; ERCO27; ERRA3; TRDU; COPA3; ANTEN; COMAN; PODO4; PHLO2; LASE; PESI; CHAL7; SPCO; PECA4; CANU3; ARLU; OPFR; ERUM; ERMI4; ORPU2; ARDR4; PECO5; HEVI4; CYBU; ERPU2; PAMU11; COUM,5.33333333,27,4,5.33333333,14.66666667,0.66666667,1.33333333,KOMA; ELEL5; HECO26; PASM,BOGR2,14.8,7.5,17.22222222,13.58823529,ARTRW8; ARNO4,4,BRTE,1.33333333,0,Raw123DataCO2020.gdb,,,,{CDDDE173-F3E2-4061-8BE4-10B93C1DC2CD},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,20,74,74,,,,,30.7,CO
49012,UFO 2020,,SS-267,CO_UFO-2020_SS-267_V1,38.21608357,-108.8574556,7/4/2020 0:00,7/4/2020 0:00,30.66666667,37.33333333,17.64,25.97333333,2.84,2.78666667,49.24,16.66666667,33.38461538,21.2,10.11111111,3.38888889,3.5,3.3,0,0,0,0,0,0,0,0,0,0,1,0.66666667,4,11.33333333,6.66666667,10.66666667,12,1.33333333,16,1.33333333,0,27.28571429,,9/1/2020,CO_UFO-2020_SS-267_V12020-09-01,30,27.28571429,0,0,31.33333333,0,0,0,0,0,0,0.66666667,5.33333333,0,0,1.33333333,0,30.66666667,0.66666667,0,8.66666667,0,4,0,16,16.66666667,0,0,1.33333333,,,,,,,,,,,,,,,,,,,37.33333333,,Uncompahgre Field Office,CO,12.66666667,49.8,48.0625,7,7,10,8,CS,C,11.33333333,0.66666667,12,25.8,5,16,0.66666667,PHCR; OPPOP; SPCO; CANU3; CHAL7; PESI; TRDU; LASE; PLLA; CHER2; PLPA2; ERCO27; ORFA; CYFE; TRGY; OPPO,2,16,6.66666667,17.33333333,4.66666667,8.66666667,9.33333333,ELTR7; PLJA; PASM; THIN6,BOGR2; VUOC,30.16666667,15.09090909,22.95652174,15.42857143,ARTRW8; ARFR4,0,BRTE,0.66666667,0,Raw123DataCO2020.gdb,,,,{CB157EFA-216B-4AE2-880D-0CE7A4C2DCB4},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,0.66666667,55.33333333,56,,,,,52.92857143,CO
49013,UFO 2020,,SS-264,CO_UFO-2020_SS-264_V1,38.23631323,-108.6198548,7/3/2020 0:00,7/3/2020 0:00,10.66666667,20.66666667,5.16,12.57333333,17.73333333,41.88,77.34666667,5.33333333,51.73684211,20.20833333,12.09090909,4.4375,4.625,4.25,0,0,0,0,0,0,0,0,0,0,0,0.66666667,3.33333333,0,0,3.33333333,0.66666667,0,5.33333333,2.66666667,11.33333333,7.5,,9/1/2020,CO_UFO-2020_SS-264_V12020-09-01,34,7.5,0,0,45.33333333,0,0,0,0,0.66666667,18,11.33333333,0,11.33333333,4,2,0,33.33333333,0.66666667,0,0,0,2,1.33333333,4.66666667,4.66666667,0,0,0,,,,,,,,,,,,,,,,,,,20.66666667,,Uncompahgre Field Office,CO,2.66666667,,31.33333333,4,0,4,4,C,CS,0,0.66666667,0.66666667,18.90909091,21.44444444,5.33333333,2.66666667,GIOP; OPPO; CHDO; PHLO2; CHST; SPCO; HEVI4; TETO; CHAL7; TOIN,1.33333333,10,0,0,4,0,0,ACHY; ELEL5; HECO26; PASM; PLJA,BOGR2,7.5,,7.5,21.36363636,ARTRW8,0,,0,0,Raw123DataCO2020.gdb,,,,{6167CF81-011D-4E23-8F0C-0F77AC46FED1},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,11.33333333,48,59.33333333,,,,,31.33333333,CO
49014,UFO 2020,R034XY401CO,RI-199,CO_UFO-2020_RI-199_V1,38.22112087,-108.6671467,7/3/2020 0:00,7/3/2020 0:00,37.33333333,32.66666667,12.74666667,21.32,21.68,13.48,69.22666667,15.33333333,47.18181818,29.92857143,,1.94444444,2,1.83333333,0.66666667,0,0,0.66666667,0.66666667,0.66666667,0,0,0,0,2,0,2.66666667,18.66666667,0,2.66666667,18.66666667,0,15.33333333,0,0,30.28,,9/1/2020,CO_UFO-2020_RI-199_V12020-09-01,26,30.28,0,0,26.66666667,0,0,0,0,0,3.33333333,3.33333333,0,0,0,0,0,23.33333333,0,0,16.66666667,0,2,0,12.66666667,12.66666667,0.66666667,0.66666667,0,,,,,,,,,,,,,,,,,,,31.33333333,,Uncompahgre Field Office,CO,13.33333333,62.5,47.18181818,8,2,9,4,C,C,18.66666667,0.66666667,19.33333333,29.38461538,7,15.33333333,0,HEAN3; SPCO; TRDU; OPPO; CHFR3; PAMU11; HYFI; ERCO27; CRACA,0,9,0.66666667,19.33333333,3.33333333,18.66666667,0,PLJA; AGIN2; AGCR; THIN6,,30.28,,30.53846154,22,ARTRW8; ARFR4,1.33333333,BRTE; ACRE3,0,0,Raw123DataCO2020.gdb,,,,{41BDA0C3-530A-454C-A465-817B9FFC1FD3},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,4,41.33333333,43.33333333,,,,,49.8,CO
49016,UFO 2020,,SS-260,CO_UFO-2020_SS-260_V1,38.16937653,-108.5657839,7/6/2020 0:00,7/6/2020 0:00,7.33333333,41.33333333,2.32,4.32,18.85333333,38.34666667,63.84,0,238.8888889,15.91304348,9,4.27777778,4.63636364,3.71428571,0,0,0,0,0,0,0,0,0,0,1,0.66666667,5.33333333,3.33333333,0,5.33333333,4,0,0,2.66666667,32.66666667,14,,9/1/2020,CO_UFO-2020_SS-260_V12020-09-01,38,14,0,0,48,0,0,0,0,0.66666667,0.66666667,14.66666667,0,32.66666667,1.33333333,2,0,32.66666667,0.66666667,0,2,0,4,0.66666667,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.33333333,,Uncompahgre Field Office,CO,0,,,,,,,,,3.33333333,0.66666667,4,18,20,0,2.66666667,TETO; GIOP; ERCO24; CHAL7; BAHI2; OPPOP; CHDO; HEAN3; ERCO27; TRDU; TOIN; LASE; HYFI; ASMI10; TRRE3; ERMI4,2.66666667,16,0,3.33333333,6,3.33333333,0,KOMA; ACHY; ELEL5; POFE,VUOC,14,25,17.66666667,15.65,ARTRW8; ARFR4,0,BRTE,0.66666667,0,Raw123DataCO2020.gdb,,,,{AB2E7AA4-E3A0-498E-B601-6F74B97B1442},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,24,75.33333333,82.66666667,,,,,,CO
49017,UFO 2020,,GR-023,CO_UFO-2020_GR-023_V1,38.11929445,-108.6190479,7/6/2020 0:00,7/6/2020 0:00,11.33333333,42,3.33333333,6.73333333,12.33333333,34.88,57.28,0,204.8095238,15.22222222,9.5,4.26666667,4.88888889,3.33333333,0,0,0,0,0,0,0,0,0,0,0,1.33333333,2,0,0,2,1.33333333,0,0,2,38.66666667,,,9/1/2020,CO_UFO-2020_GR-023_V12020-09-01,23,,0,0,24,0,0,0,0,0,18.66666667,6.66666667,0,38.66666667,2,2,0,17.33333333,0,0,0,0,1.33333333,1.33333333,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42,,Uncompahgre Field Office,CO,0,,,,,,,,,0,1.33333333,1.33333333,10.2,10.2,0,2,TOIN; PAMU11; PEPU7; OPPOP; TETO; ERCO24; GIOP; ERMI4,1.33333333,8,0,0,3.33333333,0,0,ACHY; POFE,,,,,15.22222222,ARNO4,0,,0.66666667,0,Raw123DataCO2020.gdb,,,,{0A72CA8F-5568-4770-8691-BD7A346EF770},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,10,48.66666667,52,,,,,,CO
49032,UFO 2020,,OT-113,CO_UFO-2020_OT-113_V1,38.23129172,-108.9997909,7/2/2020 0:00,7/2/2020 0:00,13.33333333,22,2.65333333,5.44,2.65333333,69.08,79.82666667,1.33333333,102.2222222,21.46666667,74.4,3.66666667,2.5,4,0,0,0,0,0,0,0,0,0,0,1,0,2,5.33333333,0.66666667,2.66666667,5.33333333,0,3.33333333,5.33333333,6.66666667,16.22222222,,9/1/2020,CO_UFO-2020_OT-113_V12020-09-01,36,16.22222222,0,0,19.33333333,0,0,0,0,0.66666667,40,6.66666667,0,6.66666667,4,4.66666667,0,12,0,0,5.33333333,0,2,1.33333333,3.33333333,1.33333333,0,0,0,,,,,,,,,,,,,,,,,,,22,,Uncompahgre Field Office,CO,1.33333333,35,35,,,,,,,5.33333333,0,5.33333333,16.22222222,,3.33333333,7.33333333,OPPOP; HEVI4; TOIN; PESI; SIDR; PAMU11; MACA2; TRDU,0,8,0.66666667,6,2,5.33333333,0.66666667,PLJA; ACHY; ELEL5; KOMA; HECO26; PASM; MUMO,VUOC,16.22222222,10,15.6,33.2,ARBI3; ARCA13,0,CEDI3,0,0,Raw123DataCO2020.gdb,,,,{8ADE2261-CF21-4F25-A1F7-872878B63BDF},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,8,28.66666667,32,,,,,42.5,CO
49050,UFO 2020,R036XY114CO,SS-261,CO_UFO-2020_SS-261_V1,38.33642689,-107.8940092,7/16/2020 0:00,6/5/2020 0:00,6,54.66666667,6.17333333,16.81333333,17.2,5.02666667,45.21333333,7.33333333,165.8333333,17.93333333,,5.77777778,5.66666667,5.83333333,0,0,0,0,0,0,0,0,0,0,0,4,2,3.33333333,0,2,7.33333333,0.66666667,7.33333333,0,44,17.28571429,,9/1/2020,CO_UFO-2020_SS-261_V12020-09-01,23,17.28571429,0,0,26,0,0,0,0,0,8,4.66666667,0,44,3.33333333,0,0,21.33333333,2,0,0.66666667,0,2,1.33333333,5.33333333,5.33333333,0,0,0.66666667,,,,,,,,,,,,,,,,,,,54.66666667,,Uncompahgre Field Office,CO,4.66666667,44.16666667,44.16666667,,,,,,,3.33333333,4,7.33333333,15.95454545,13.625,7.33333333,0,PEPU7; OPFR; PODO4; OPPOP; TETO; TRRE3; PHLO2; CHAL7,5.33333333,8,0,3.33333333,6,3.33333333,0,POFE; KOMA; ACHY; ELEL5,BOGR2,17.28571429,,17.28571429,18.5,ARNO4; ARTRW8,0,,0,0.66666667,Raw123DataCO2020.gdb,,,,{949F1AC0-C245-4B14-990A-54EC04628273},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,6,58,62,,,,,44.16666667,CO
49067,UFO 2020,R036XY325CO,SS-265,CO_UFO-2020_SS-265_V1,38.3908668,-107.907716,7/17/2020 0:00,7/17/2020 0:00,23.33333333,42.66666667,2.97333333,4.36,10.82666667,42.85333333,61.01333333,4.66666667,161.8095238,27.44444444,,3.66666667,3.90909091,3.28571429,0,0,0,0,0,0,0,0,0,0,1,0,8,0.66666667,0,8,0.66666667,0,4.66666667,0,35.33333333,,,9/1/2020,CO_UFO-2020_SS-265_V12020-09-01,27,,0,0,28.66666667,0,0,0,0,0,2.66666667,4.66666667,0,35.33333333,2.66666667,0,0,24,0,0,0,0,4.66666667,0,2.66666667,2.66666667,0,0,0,,,,,,,,,,,,,,,,,,,42.66666667,,Uncompahgre Field Office,CO,4,81,59.5,0,1,0,3,S,S,0.66666667,0,0.66666667,1.5,1.5,4.66666667,0,ASTH2; CHAL7; TETO; GIOP; CANU3; ERLO4; OPPO; LASE; SPCO; CHST; PHLO2,0,11,0,0.66666667,8,0.66666667,0,PLJA; ELEL5; ACHY,,,,,27.44444444,ARTRW8; ARNO4,0,BRTE,0,0,Raw123DataCO2020.gdb,,,,{4DF9EEC3-99CA-4CEE-A832-D099DB7B013F},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,11.33333333,58.66666667,66,,,,,59.5,CO
49080,UFO 2020,R036XY325CO,SS-269,CO_UFO-2020_SS-269_V1,38.51593669,-108.1484835,7/20/2020 0:00,7/20/2020 0:00,30,46,10.89333333,17.77333333,13.28,10.45333333,52.4,30.66666667,79.58333333,28.36363636,3,3.61111111,5.1,1.75,0,0,0,0,0,0,0,0,0,0,2,0,10,4,0,10,4,0,30.66666667,0.66666667,10.66666667,18.5,,9/1/2020,CO_UFO-2020_SS-269_V12020-09-01,27,18.5,0,0,20.66666667,0,0,0,0,0,2,4,0,10.66666667,0,0.66666667,0,16.66666667,0,0,2.66666667,0,4.66666667,0,27.33333333,27.33333333,0,0,0,,,,,,,,,,,,,,,,,,,46,,Uncompahgre Field Office,CO,23.33333333,57.83333333,56.31578947,2,20,8,29,S,S,4,0,4,18.5,,30.66666667,0.66666667,OPFR; GIOP; PESI; CHAL7; TETO; OPPO; PAMU11; SPCO; CRIN4,2.66666667,9,0,4,10,2.66666667,1.33333333,MUMO; ACHY; ELEL5; POFE; PLJA,POSE; BOGR2,27,10,18.5,29.35,ARTRW8,0,BRTE; CEST8,1.33333333,0,Raw123DataCO2020.gdb,,,,{AEA41126-64B5-4C46-88A6-91B46C834883},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,7.33333333,48,52,,,,,56.31578947,CO
49081,UFO 2020,,PP-173,CO_UFO-2020_PP-173_V1,38.28618176,-107.8834382,7/21/2020 0:00,7/21/2020 0:00,14,44,6.76,7,12.76,27.41333333,53.93333333,2,68.79166667,21.07407407,94.3125,3.66666667,5,1.57142857,0,0,0,2,2,0,0,0,0,0,1,1.33333333,4.66666667,8,0,4.66666667,9.33333333,1.33333333,36,0,0.66666667,25.1875,,9/1/2020,CO_UFO-2020_PP-173_V12020-09-01,42,25.1875,0,0,38.66666667,0,0,0,0,0,3.33333333,6,0,0.66666667,0,0,0,32.66666667,0.66666667,0,1.33333333,0,2,0,36,2,0,2,1.33333333,,,,,,,,,,,,,,,,,,,43.33333333,,Uncompahgre Field Office,CO,2,30.66666667,30.66666667,0,2,0,3,S,S,8,1.33333333,9.33333333,20.9,3.75,36,34,PEPU7; OPFR; PODO4; ANTEN; SPCO; TETO; ERRA3; CHAL7; MACA2; PESI; ASTH2; PHLO2; MIGR; TRRE3; SEIN2,3.33333333,15,2,10,6,8,0,ELTR7; ACHY; ELEL5; POFE; KOMA,,25.1875,,25.14285714,6.83333333,ARNO4; ARTRW8; ARBI3; ARFR4,2,BRTE,0,0,Raw123DataCO2020.gdb,,,,{04A6D612-5F25-4794-BA47-3CD73E86BA0D},,,DBROWNING,1/14/2021 17:57,SBURNETT,4/14/2021 14:35,9.33333333,76,78.66666667,,,,,88.44444444,CO
